0	0.4805
10	0.475
20	0.4865
30	0.5915
40	0.527
50	0.5525
60	0.5845
70	0.5625
80	0.587
90	0.5895
100	0.5295
110	0.58
120	0.557
130	0.588
140	0.585
150	0.564
160	0.587
170	0.5935
180	0.589
190	0.596
200	0.504
210	0.5895
220	0.5865
230	0.595
240	0.611
250	0.595
260	0.5915
270	0.5885
280	0.5495
290	0.5605
300	0.573
310	0.593
320	0.566
330	0.5785
340	0.618
350	0.633
360	0.617
370	0.563
380	0.5675
390	0.5485
400	0.5925
410	0.5295
420	0.625
430	0.622
440	0.6355
450	0.621
460	0.6065
470	0.6015
480	0.582
490	0.6425
500	0.6285
510	0.6035
520	0.598
530	0.5955
540	0.5945
550	0.5975
560	0.6305
570	0.608
580	0.632
590	0.63
600	0.6355
610	0.6325
620	0.6265
630	0.6415
640	0.6345
650	0.58
660	0.5605
670	0.6155
680	0.6295
690	0.623
700	0.6415
710	0.6595
720	0.6395
730	0.6035
740	0.646
750	0.64
760	0.6345
770	0.5935
780	0.63
790	0.6115
800	0.6515
810	0.617
820	0.626
830	0.639
840	0.65
850	0.6435
860	0.642
870	0.62
880	0.648
890	0.609
900	0.6
910	0.619
920	0.63
930	0.65
940	0.6535
950	0.638
960	0.623
970	0.636
980	0.6425
990	0.6135
1000	0.6245
