0	0.5035
10	0.582
20	0.571
30	0.5565
40	0.5555
50	0.605
60	0.5815
70	0.597
80	0.554
90	0.528
100	0.569
110	0.5605
120	0.593
130	0.578
140	0.599
150	0.5945
160	0.5955
170	0.531
180	0.584
190	0.616
200	0.6295
210	0.62
220	0.6155
230	0.601
240	0.602
250	0.597
260	0.608
270	0.5915
280	0.6165
290	0.6155
300	0.6335
310	0.618
320	0.6395
330	0.6205
340	0.637
350	0.599
360	0.598
370	0.611
380	0.6115
390	0.6105
400	0.614
410	0.6045
420	0.6255
430	0.6295
440	0.6245
450	0.649
460	0.6395
470	0.6295
480	0.648
490	0.6625
500	0.631
510	0.5905
520	0.6295
530	0.624
540	0.595
550	0.583
560	0.603
570	0.6205
580	0.629
590	0.572
600	0.6505
610	0.6095
620	0.6335
630	0.6435
640	0.661
650	0.661
660	0.666
670	0.6575
680	0.546
690	0.653
700	0.6305
710	0.6545
720	0.591
730	0.617
740	0.667
750	0.6625
760	0.624
770	0.6185
780	0.65
790	0.6635
800	0.6255
810	0.5825
820	0.649
830	0.643
840	0.614
850	0.6315
860	0.582
870	0.672
880	0.6365
890	0.623
900	0.638
910	0.634
920	0.647
930	0.6375
940	0.6275
950	0.633
960	0.618
970	0.668
980	0.6155
990	0.6265
1000	0.6495
