0	0.4965
10	0.5025
20	0.5055
30	0.6555
40	0.5195
50	0.65
60	0.672
70	0.563
80	0.6705
90	0.6355
100	0.5635
110	0.6475
120	0.6345
130	0.613
140	0.645
150	0.654
160	0.6415
170	0.635
180	0.6445
190	0.649
200	0.559
210	0.6355
220	0.6395
230	0.629
240	0.6435
250	0.6225
260	0.627
270	0.6065
280	0.6725
290	0.605
300	0.626
310	0.644
320	0.6175
330	0.67
340	0.6535
350	0.649
360	0.653
370	0.66
380	0.5975
390	0.5765
400	0.605
410	0.672
420	0.668
430	0.597
440	0.666
450	0.652
460	0.646
470	0.6385
480	0.6645
490	0.652
500	0.6145
510	0.64
520	0.6425
530	0.6385
540	0.6215
550	0.6495
560	0.6425
570	0.657
580	0.659
590	0.65
600	0.6455
610	0.6525
620	0.6395
630	0.65
640	0.652
650	0.663
660	0.633
670	0.654
680	0.654
690	0.6505
700	0.6545
710	0.6525
720	0.6645
730	0.615
740	0.66
750	0.6515
760	0.649
770	0.6485
780	0.662
790	0.639
800	0.649
810	0.646
820	0.6465
830	0.6465
840	0.645
850	0.655
860	0.663
870	0.6695
880	0.6495
890	0.6495
900	0.6545
910	0.658
920	0.661
930	0.653
940	0.6615
950	0.645
960	0.651
970	0.651
980	0.6535
990	0.6445
1000	0.6465
