0	0.5
10	0.5045
20	0.5255
30	0.643
40	0.654
50	0.644
60	0.531
70	0.6555
80	0.662
90	0.6455
100	0.66
110	0.6695
120	0.656
130	0.63
140	0.639
150	0.674
160	0.595
170	0.567
180	0.6885
190	0.683
200	0.607
210	0.6565
220	0.6835
230	0.6885
240	0.6445
250	0.6365
260	0.6885
270	0.625
280	0.6085
290	0.6835
300	0.67
310	0.667
320	0.618
330	0.6735
340	0.6125
350	0.6785
360	0.685
370	0.6425
380	0.6145
390	0.682
400	0.622
410	0.6375
420	0.6405
430	0.6805
440	0.679
450	0.6185
460	0.6835
470	0.6605
480	0.5925
490	0.5885
500	0.653
510	0.6735
520	0.67
530	0.6625
540	0.6365
550	0.657
560	0.634
570	0.657
580	0.626
590	0.654
600	0.6445
610	0.6275
620	0.66
630	0.5925
640	0.6675
650	0.6585
660	0.672
670	0.668
680	0.6765
690	0.6675
700	0.6345
710	0.673
720	0.663
730	0.6785
740	0.6165
750	0.657
760	0.62
770	0.6775
780	0.672
790	0.62
800	0.657
810	0.672
820	0.6545
830	0.6605
840	0.6425
850	0.663
860	0.6575
870	0.6265
880	0.672
890	0.629
900	0.662
910	0.644
920	0.625
930	0.67
940	0.677
950	0.674
960	0.6525
970	0.6275
980	0.653
990	0.6755
1000	0.6565
