0	0.5
10	0.5005
20	0.5075
30	0.5005
40	0.616
50	0.601
60	0.5985
70	0.5975
80	0.633
90	0.627
100	0.597
110	0.618
120	0.622
130	0.5685
140	0.6225
150	0.62
160	0.6115
170	0.557
180	0.558
190	0.587
200	0.6185
210	0.635
220	0.629
230	0.6005
240	0.638
250	0.635
260	0.5085
270	0.6285
280	0.564
290	0.5975
300	0.633
310	0.645
320	0.5815
330	0.5775
340	0.622
350	0.6455
360	0.6695
370	0.594
380	0.629
390	0.625
400	0.67
410	0.617
420	0.6515
430	0.677
440	0.5075
450	0.595
460	0.6635
470	0.6185
480	0.6445
490	0.5315
500	0.6605
510	0.6815
520	0.6705
530	0.658
540	0.596
550	0.681
560	0.6805
570	0.678
580	0.6435
590	0.6395
600	0.6185
610	0.669
620	0.6635
630	0.63
640	0.664
650	0.54
660	0.6065
670	0.651
680	0.54
690	0.5955
700	0.6555
710	0.6315
720	0.5945
730	0.636
740	0.6125
750	0.5625
760	0.6575
770	0.645
780	0.64
790	0.6155
800	0.5875
810	0.6365
820	0.6395
830	0.6205
840	0.61
850	0.624
860	0.6405
870	0.6575
880	0.5855
890	0.662
900	0.6675
910	0.6425
920	0.6325
930	0.6345
940	0.6165
950	0.652
960	0.606
970	0.588
980	0.612
990	0.5885
1000	0.638
