0	0.501
10	0.501
20	0.513
30	0.534
40	0.553
50	0.563
60	0.564
70	0.569
80	0.549
90	0.5685
100	0.5505
110	0.602
120	0.539
130	0.589
140	0.5955
150	0.579
160	0.5525
170	0.6
180	0.622
190	0.585
200	0.563
210	0.6015
220	0.5755
230	0.6345
240	0.5835
250	0.594
260	0.607
270	0.588
280	0.5875
290	0.6165
300	0.573
310	0.6095
320	0.591
330	0.5855
340	0.5915
350	0.6235
360	0.6345
370	0.5955
380	0.5925
390	0.5945
400	0.6145
410	0.5365
420	0.627
430	0.597
440	0.613
450	0.6
460	0.603
470	0.6295
480	0.631
490	0.607
500	0.65
510	0.6125
520	0.6145
530	0.6295
540	0.602
550	0.6545
560	0.677
570	0.634
580	0.661
590	0.616
600	0.604
610	0.5735
620	0.654
630	0.6555
640	0.6745
650	0.669
660	0.6145
670	0.62
680	0.6295
690	0.6515
700	0.679
710	0.6415
720	0.5625
730	0.654
740	0.6105
750	0.648
760	0.638
770	0.635
780	0.693
790	0.628
800	0.584
810	0.6485
820	0.6355
830	0.571
840	0.651
850	0.675
860	0.6475
870	0.576
880	0.662
890	0.649
900	0.6935
910	0.673
920	0.6335
930	0.6875
940	0.606
950	0.6225
960	0.664
970	0.529
980	0.6535
990	0.6525
1000	0.6115
