0	0.489	
10	0.5055	
20	0.841	
30	0.9	
40	0.913	
50	0.9155	
60	0.922	
70	0.9255	
80	0.9275	
90	0.928	
100	0.928	
110	0.926	
120	0.9265	
130	0.929	
140	0.93	
150	0.9315	
160	0.93	
170	0.942	
180	0.94	
190	0.9405	
200	0.942	
210	0.941	
220	0.9355	
230	0.9455	
240	0.9415	
250	0.9465	
260	0.9455	
270	0.9425	
280	0.94	
290	0.941	
300	0.9485	
310	0.9375	
320	0.937	
330	0.941	
340	0.944	
350	0.9455	
360	0.9425	
370	0.939	
380	0.939	
390	0.9485	
400	0.938	
410	0.942	
420	0.9385	
430	0.929	
440	0.94	
450	0.94	
460	0.9345	
470	0.9395	
480	0.9375	
490	0.9415	
500	0.939	
510	0.9435	
520	0.94	
530	0.9395	
540	0.944	
550	0.9425	
560	0.9425	
570	0.9345	
580	0.934	
590	0.9375	
600	0.933	
610	0.9365	
620	0.9335	
630	0.9375	
640	0.9315	
650	0.9285	
660	0.9315	
670	0.93	
680	0.9335	
690	0.927	
700	0.9255	
710	0.925	
720	0.9295	
730	0.9295	
740	0.925	
750	0.924	
760	0.926	
770	0.925	
780	0.9255	
790	0.9275	
800	0.9305	
810	0.926	
820	0.926	
830	0.9255	
840	0.9255	
850	0.927	
860	0.926	
870	0.9255	
880	0.9255	
890	0.9255	
900	0.926	
910	0.929	
920	0.9245	
930	0.9315	
940	0.925	
950	0.926	
960	0.9255	
970	0.926	
980	0.9245	
990	0.927	
1000	0.924	
