0	0.5255	
10	0.9075	
20	0.8845	
30	0.931	
40	0.929	
50	0.9195	
60	0.921	
70	0.917	
80	0.9155	
90	0.9315	
100	0.8735	
110	0.9135	
120	0.896	
130	0.897	
140	0.8965	
150	0.907	
160	0.894	
170	0.91	
180	0.914	
190	0.82	
200	0.8825	
210	0.8975	
220	0.896	
230	0.8825	
240	0.8895	
250	0.925	
260	0.922	
270	0.9005	
280	0.8945	
290	0.926	
300	0.897	
310	0.891	
320	0.919	
330	0.898	
340	0.913	
350	0.9295	
360	0.8895	
370	0.924	
380	0.9035	
390	0.88	
400	0.883	
410	0.9295	
420	0.894	
430	0.921	
440	0.931	
450	0.931	
460	0.915	
470	0.898	
480	0.895	
490	0.899	
500	0.9275	
510	0.915	
520	0.9265	
530	0.906	
540	0.923	
550	0.8965	
560	0.898	
570	0.912	
580	0.9275	
590	0.9225	
600	0.921	
610	0.9045	
620	0.867	
630	0.9015	
640	0.9185	
650	0.8945	
660	0.901	
670	0.884	
680	0.9285	
690	0.9005	
700	0.9165	
710	0.879	
720	0.9305	
730	0.8915	
740	0.897	
750	0.9315	
760	0.902	
770	0.92	
780	0.9115	
790	0.9205	
800	0.9295	
810	0.9215	
820	0.9285	
830	0.929	
840	0.9055	
850	0.9205	
860	0.9275	
870	0.927	
880	0.9095	
890	0.9025	
900	0.931	
910	0.904	
920	0.898	
930	0.9355	
940	0.931	
950	0.9165	
960	0.922	
970	0.914	
980	0.9265	
990	0.9065	
1000	0.9305	
