0	0.508	
10	0.814	
20	0.712	
30	0.896	
40	0.9135	
50	0.918	
60	0.9185	
70	0.919	
80	0.92	
90	0.9215	
100	0.9105	
110	0.9225	
120	0.9215	
130	0.923	
140	0.924	
150	0.9225	
160	0.923	
170	0.923	
180	0.9215	
190	0.9225	
200	0.9225	
210	0.9225	
220	0.9245	
230	0.9245	
240	0.921	
250	0.9245	
260	0.9215	
270	0.923	
280	0.922	
290	0.9225	
300	0.923	
310	0.922	
320	0.9205	
330	0.924	
340	0.9255	
350	0.922	
360	0.9215	
370	0.9215	
380	0.9225	
390	0.921	
400	0.921	
410	0.924	
420	0.9215	
430	0.921	
440	0.92	
450	0.921	
460	0.9225	
470	0.9205	
480	0.925	
490	0.9245	
500	0.9245	
510	0.9235	
520	0.922	
530	0.9245	
540	0.922	
550	0.9235	
560	0.925	
570	0.9235	
580	0.924	
590	0.925	
600	0.922	
610	0.9215	
620	0.924	
630	0.9245	
640	0.925	
650	0.926	
660	0.9255	
670	0.9255	
680	0.9225	
690	0.9235	
700	0.92	
710	0.921	
720	0.925	
730	0.9225	
740	0.9235	
750	0.923	
760	0.899	
770	0.9145	
780	0.924	
790	0.923	
800	0.9225	
810	0.92	
820	0.9155	
830	0.913	
840	0.9225	
850	0.9235	
860	0.925	
870	0.9215	
880	0.9185	
890	0.922	
900	0.922	
910	0.922	
920	0.9215	
930	0.923	
940	0.921	
950	0.925	
960	0.9245	
970	0.914	
980	0.9135	
990	0.9205	
1000	0.9225	
