0	0.501	
10	0.493	
20	0.6755	
30	0.618	
40	0.546	
50	0.6455	
60	0.7645	
70	0.584	
80	0.8335	
90	0.811	
100	0.6935	
110	0.833	
120	0.9095	
130	0.9045	
140	0.5305	
150	0.875	
160	0.9025	
170	0.781	
180	0.7375	
190	0.777	
200	0.805	
210	0.8505	
220	0.8365	
230	0.8455	
240	0.796	
250	0.8285	
260	0.89	
270	0.8785	
280	0.9	
290	0.8785	
300	0.89	
310	0.896	
320	0.8965	
330	0.896	
340	0.887	
350	0.8905	
360	0.882	
370	0.867	
380	0.8545	
390	0.897	
400	0.884	
410	0.899	
420	0.886	
430	0.8845	
440	0.893	
450	0.883	
460	0.8965	
470	0.903	
480	0.8975	
490	0.894	
500	0.8875	
510	0.8985	
520	0.9025	
530	0.895	
540	0.9015	
550	0.889	
560	0.899	
570	0.8925	
580	0.8995	
590	0.886	
600	0.9025	
610	0.898	
620	0.8795	
630	0.9005	
640	0.9035	
650	0.904	
660	0.883	
670	0.894	
680	0.901	
690	0.896	
700	0.893	
710	0.9025	
720	0.903	
730	0.887	
740	0.9015	
750	0.8945	
760	0.8995	
770	0.902	
780	0.893	
790	0.902	
800	0.901	
810	0.9005	
820	0.895	
830	0.904	
840	0.899	
850	0.898	
860	0.894	
870	0.9025	
880	0.8925	
890	0.876	
900	0.897	
910	0.882	
920	0.898	
930	0.906	
940	0.903	
950	0.906	
960	0.8945	
970	0.902	
980	0.9015	
990	0.9035	
1000	0.903	
