0	0.5005	
10	0.5005	
20	0.8015	
30	0.9415	
40	0.9215	
50	0.5045	
60	0.854	
70	0.9475	
80	0.941	
90	0.9015	
100	0.8935	
110	0.7605	
120	0.9485	
130	0.931	
140	0.9435	
150	0.9405	
160	0.919	
170	0.6825	
180	0.7615	
190	0.712	
200	0.8605	
210	0.923	
220	0.925	
230	0.8705	
240	0.902	
250	0.943	
260	0.904	
270	0.946	
280	0.897	
290	0.878	
300	0.9455	
310	0.7885	
320	0.9345	
330	0.9405	
340	0.867	
350	0.891	
360	0.916	
370	0.916	
380	0.9325	
390	0.9375	
400	0.887	
410	0.9005	
420	0.927	
430	0.636	
440	0.823	
450	0.9225	
460	0.9305	
470	0.9165	
480	0.861	
490	0.9185	
500	0.933	
510	0.869	
520	0.907	
530	0.873	
540	0.9125	
550	0.9325	
560	0.9285	
570	0.915	
580	0.916	
590	0.932	
600	0.9195	
610	0.93	
620	0.9205	
630	0.931	
640	0.869	
650	0.906	
660	0.921	
670	0.9285	
680	0.9165	
690	0.9305	
700	0.926	
710	0.923	
720	0.895	
730	0.9285	
740	0.8905	
750	0.9325	
760	0.93	
770	0.923	
780	0.931	
790	0.923	
800	0.931	
810	0.9315	
820	0.926	
830	0.93	
840	0.9275	
850	0.93	
860	0.932	
870	0.918	
880	0.9275	
890	0.9305	
900	0.9295	
910	0.905	
920	0.9305	
930	0.933	
940	0.926	
950	0.934	
960	0.9225	
970	0.933	
980	0.919	
990	0.908	
1000	0.875	
