0	0.4705	
10	0.6165	
20	0.7885	
30	0.833	
40	0.641	
50	0.882	
60	0.8465	
70	0.9075	
80	0.9205	
90	0.93	
100	0.93	
110	0.8955	
120	0.9425	
130	0.681	
140	0.8995	
150	0.9385	
160	0.9365	
170	0.9325	
180	0.9275	
190	0.9175	
200	0.912	
210	0.857	
220	0.938	
230	0.938	
240	0.8715	
250	0.8915	
260	0.9385	
270	0.934	
280	0.9195	
290	0.924	
300	0.9325	
310	0.9235	
320	0.92	
330	0.896	
340	0.9105	
350	0.9335	
360	0.927	
370	0.935	
380	0.923	
390	0.934	
400	0.903	
410	0.935	
420	0.8985	
430	0.9315	
440	0.9215	
450	0.9205	
460	0.9395	
470	0.8725	
480	0.938	
490	0.8725	
500	0.8685	
510	0.9265	
520	0.928	
530	0.8175	
540	0.939	
550	0.9385	
560	0.9275	
570	0.9395	
580	0.9275	
590	0.939	
600	0.9215	
610	0.919	
620	0.94	
630	0.9175	
640	0.9385	
650	0.9345	
660	0.9395	
670	0.8815	
680	0.9285	
690	0.941	
700	0.935	
710	0.8735	
720	0.928	
730	0.8915	
740	0.943	
750	0.9335	
760	0.9415	
770	0.907	
780	0.935	
790	0.8785	
800	0.94	
810	0.932	
820	0.942	
830	0.8775	
840	0.942	
850	0.933	
860	0.943	
870	0.891	
880	0.942	
890	0.939	
900	0.9145	
910	0.942	
920	0.9185	
930	0.9265	
940	0.9415	
950	0.942	
960	0.9395	
970	0.9305	
980	0.9115	
990	0.9455	
1000	0.94	
