0	0.527	
10	0.4975	
20	0.548	
30	0.5615	
40	0.708	
50	0.7495	
60	0.787	
70	0.794	
80	0.8525	
90	0.853	
100	0.8555	
110	0.854	
120	0.8155	
130	0.558	
140	0.865	
150	0.748	
160	0.7925	
170	0.8645	
180	0.8815	
190	0.8695	
200	0.895	
210	0.9165	
220	0.914	
230	0.909	
240	0.9005	
250	0.8885	
260	0.8745	
270	0.851	
280	0.8745	
290	0.8715	
300	0.8245	
310	0.838	
320	0.8605	
330	0.8765	
340	0.8905	
350	0.8885	
360	0.89	
370	0.8905	
380	0.874	
390	0.894	
400	0.878	
410	0.9025	
420	0.863	
430	0.897	
440	0.862	
450	0.8885	
460	0.8755	
470	0.863	
480	0.893	
490	0.8365	
500	0.8925	
510	0.8725	
520	0.8505	
530	0.895	
540	0.865	
550	0.837	
560	0.8725	
570	0.8935	
580	0.8945	
590	0.8485	
600	0.8865	
610	0.884	
620	0.891	
630	0.8955	
640	0.8995	
650	0.896	
660	0.8685	
670	0.89	
680	0.8795	
690	0.892	
700	0.8935	
710	0.8175	
720	0.8935	
730	0.899	
740	0.8995	
750	0.8955	
760	0.9005	
770	0.896	
780	0.893	
790	0.8945	
800	0.892	
810	0.886	
820	0.8725	
830	0.9	
840	0.898	
850	0.8775	
860	0.894	
870	0.8785	
880	0.8905	
890	0.896	
900	0.9005	
910	0.891	
920	0.8905	
930	0.894	
940	0.8975	
950	0.8955	
960	0.8625	
970	0.8935	
980	0.894	
990	0.886	
1000	0.807	
