0	0.515
10	0.583
20	0.618
30	0.64
40	0.627
50	0.6055
60	0.619
70	0.5425
80	0.616
90	0.6475
100	0.6135
110	0.643
120	0.62
130	0.6245
140	0.637
150	0.6155
160	0.633
170	0.648
180	0.62
190	0.5895
200	0.6005
210	0.6045
220	0.645
230	0.6185
240	0.6335
250	0.642
260	0.56
270	0.6285
280	0.638
290	0.606
300	0.6025
310	0.622
320	0.6065
330	0.5975
340	0.5975
350	0.653
360	0.629
370	0.6445
380	0.629
390	0.611
400	0.639
410	0.629
420	0.6075
430	0.6415
440	0.625
450	0.5955
460	0.608
470	0.6345
480	0.643
490	0.6365
500	0.6395
510	0.5975
520	0.613
530	0.6095
540	0.598
550	0.6585
560	0.631
570	0.621
580	0.6195
590	0.6355
600	0.6525
610	0.5735
620	0.52
630	0.6565
640	0.6265
650	0.638
660	0.5885
670	0.615
680	0.597
690	0.582
700	0.62
710	0.6385
720	0.599
730	0.644
740	0.5025
750	0.5355
760	0.624
770	0.625
780	0.6145
790	0.586
800	0.642
810	0.6085
820	0.608
830	0.6335
840	0.5305
850	0.538
860	0.648
870	0.611
880	0.6405
890	0.611
900	0.631
910	0.617
920	0.6165
930	0.6075
940	0.5955
950	0.643
960	0.589
970	0.576
980	0.6255
990	0.641
1000	0.549
