0	0.481
10	0.486
20	0.496
30	0.536
40	0.5585
50	0.569
60	0.573
70	0.5795
80	0.5965
90	0.5965
100	0.529
110	0.5735
120	0.5775
130	0.611
140	0.6125
150	0.594
160	0.5955
170	0.596
180	0.5985
190	0.609
200	0.515
210	0.6035
220	0.606
230	0.6245
240	0.6075
250	0.622
260	0.6005
270	0.5905
280	0.555
290	0.589
300	0.5695
310	0.6195
320	0.584
330	0.643
340	0.604
350	0.637
360	0.6125
370	0.5645
380	0.591
390	0.5425
400	0.609
410	0.615
420	0.6505
430	0.5795
440	0.63
450	0.6545
460	0.621
470	0.593
480	0.648
490	0.6465
500	0.629
510	0.596
520	0.602
530	0.6105
540	0.6
550	0.597
560	0.6505
570	0.6325
580	0.6275
590	0.6205
600	0.6615
610	0.6065
620	0.627
630	0.644
640	0.651
650	0.5425
660	0.6545
670	0.6115
680	0.6185
690	0.621
700	0.6525
710	0.6635
720	0.637
730	0.58
740	0.624
750	0.635
760	0.6225
770	0.609
780	0.631
790	0.5885
800	0.663
810	0.613
820	0.6335
830	0.649
840	0.651
850	0.6195
860	0.649
870	0.6455
880	0.638
890	0.605
900	0.581
910	0.5235
920	0.6185
930	0.669
940	0.652
950	0.6355
960	0.6285
970	0.632
980	0.636
990	0.6065
1000	0.62
