0	0.5
10	0.4975
20	0.625
30	0.515
40	0.616
50	0.6105
60	0.6165
70	0.64
80	0.6585
90	0.6475
100	0.6285
110	0.6535
120	0.668
130	0.557
140	0.6385
150	0.645
160	0.595
170	0.563
180	0.6105
190	0.576
200	0.6365
210	0.6625
220	0.651
230	0.6195
240	0.6655
250	0.614
260	0.51
270	0.6375
280	0.5695
290	0.5525
300	0.6365
310	0.644
320	0.592
330	0.5765
340	0.583
350	0.6575
360	0.661
370	0.619
380	0.637
390	0.5885
400	0.6765
410	0.585
420	0.668
430	0.68
440	0.514
450	0.574
460	0.6505
470	0.6225
480	0.666
490	0.561
500	0.617
510	0.6305
520	0.6715
530	0.632
540	0.5955
550	0.659
560	0.6905
570	0.689
580	0.668
590	0.629
600	0.686
610	0.6805
620	0.68
630	0.6235
640	0.6935
650	0.59
660	0.611
670	0.683
680	0.5605
690	0.598
700	0.663
710	0.613
720	0.639
730	0.624
740	0.6755
750	0.5885
760	0.6795
770	0.666
780	0.676
790	0.6555
800	0.6465
810	0.6525
820	0.659
830	0.666
840	0.65
850	0.638
860	0.665
870	0.6615
880	0.6475
890	0.671
900	0.689
910	0.652
920	0.629
930	0.675
940	0.651
950	0.6735
960	0.651
970	0.6635
980	0.649
990	0.561
1000	0.617
