0	0.5
10	0.515
20	0.5015
30	0.5525
40	0.555
50	0.5785
60	0.5625
70	0.6285
80	0.62
90	0.6305
100	0.5675
110	0.567
120	0.6215
130	0.593
140	0.624
150	0.6005
160	0.5985
170	0.5745
180	0.633
190	0.655
200	0.648
210	0.5995
220	0.6265
230	0.637
240	0.6145
250	0.6365
260	0.6245
270	0.619
280	0.576
290	0.634
300	0.6125
310	0.629
320	0.6355
330	0.63
340	0.634
350	0.606
360	0.538
370	0.6205
380	0.593
390	0.5845
400	0.6195
410	0.627
420	0.6475
430	0.624
440	0.6425
450	0.544
460	0.632
470	0.636
480	0.6185
490	0.587
500	0.6025
510	0.6635
520	0.632
530	0.612
540	0.668
550	0.66
560	0.575
570	0.644
580	0.6155
590	0.605
600	0.5965
610	0.562
620	0.574
630	0.631
640	0.6145
650	0.537
660	0.662
670	0.6055
680	0.616
690	0.6425
700	0.638
710	0.574
720	0.6715
730	0.692
740	0.66
750	0.642
760	0.644
770	0.651
780	0.6375
790	0.647
800	0.633
810	0.57
820	0.62
830	0.6435
840	0.639
850	0.5865
860	0.6655
870	0.6855
880	0.6715
890	0.5875
900	0.663
910	0.6535
920	0.631
930	0.6
940	0.649
950	0.564
960	0.6345
970	0.637
980	0.632
990	0.608
1000	0.651
