0	0.5005
10	0.544
20	0.565
30	0.5685
40	0.5825
50	0.5745
60	0.532
70	0.5785
80	0.581
90	0.5825
100	0.5815
110	0.5895
120	0.5725
130	0.582
140	0.616
150	0.623
160	0.5055
170	0.514
180	0.62
190	0.631
200	0.6115
210	0.5995
220	0.6095
230	0.587
240	0.6385
250	0.6285
260	0.6475
270	0.62
280	0.5885
290	0.6085
300	0.6045
310	0.6025
320	0.6285
330	0.6345
340	0.6295
350	0.6255
360	0.625
370	0.6415
380	0.619
390	0.672
400	0.6655
410	0.6535
420	0.652
430	0.6485
440	0.6275
450	0.6175
460	0.652
470	0.6695
480	0.597
490	0.578
500	0.626
510	0.609
520	0.6315
530	0.6515
540	0.63
550	0.6145
560	0.5885
570	0.622
580	0.638
590	0.6475
600	0.651
610	0.6605
620	0.6475
630	0.623
640	0.642
650	0.6325
660	0.641
670	0.6525
680	0.634
690	0.628
700	0.654
710	0.655
720	0.6305
730	0.6435
740	0.6645
750	0.629
760	0.652
770	0.6615
780	0.6535
790	0.6475
800	0.6485
810	0.6395
820	0.614
830	0.606
840	0.626
850	0.661
860	0.658
870	0.657
880	0.658
890	0.6325
900	0.6415
910	0.609
920	0.632
930	0.6205
940	0.6295
950	0.613
960	0.59
970	0.632
980	0.636
990	0.632
1000	0.625
