0	0.4985
10	0.5
20	0.4945
30	0.5785
40	0.574
50	0.6465
60	0.5735
70	0.659
80	0.5695
90	0.6325
100	0.626
110	0.634
120	0.622
130	0.5465
140	0.6645
150	0.6345
160	0.626
170	0.6635
180	0.5415
190	0.5275
200	0.5745
210	0.677
220	0.666
230	0.6625
240	0.6755
250	0.6775
260	0.6295
270	0.6545
280	0.659
290	0.5615
300	0.6595
310	0.609
320	0.6245
330	0.6095
340	0.619
350	0.656
360	0.6935
370	0.6445
380	0.6885
390	0.694
400	0.631
410	0.692
420	0.6835
430	0.5695
440	0.609
450	0.7055
460	0.5895
470	0.6215
480	0.6195
490	0.7005
500	0.5965
510	0.6425
520	0.6495
530	0.6745
540	0.667
550	0.5945
560	0.5885
570	0.7
580	0.6185
590	0.6265
600	0.6295
610	0.5955
620	0.5775
630	0.675
640	0.6405
650	0.576
660	0.6045
670	0.658
680	0.6725
690	0.651
700	0.6355
710	0.666
720	0.61
730	0.6635
740	0.5885
750	0.6575
760	0.65
770	0.6645
780	0.622
790	0.612
800	0.5945
810	0.6645
820	0.656
830	0.5695
840	0.617
850	0.6905
860	0.7005
870	0.6875
880	0.611
890	0.6535
900	0.6055
910	0.63
920	0.681
930	0.6165
940	0.6415
950	0.6655
960	0.6695
970	0.6535
980	0.683
990	0.674
1000	0.574
