0	0.4965
10	0.537
20	0.551
30	0.563
40	0.547
50	0.5665
60	0.5485
70	0.5765
80	0.5845
90	0.582
100	0.5935
110	0.585
120	0.588
130	0.601
140	0.588
150	0.5965
160	0.599
170	0.6195
180	0.607
190	0.627
200	0.6155
210	0.588
220	0.595
230	0.6025
240	0.6115
250	0.598
260	0.607
270	0.599
280	0.5885
290	0.6065
300	0.617
310	0.603
320	0.5885
330	0.5765
340	0.612
350	0.6145
360	0.6205
370	0.5835
380	0.594
390	0.603
400	0.6155
410	0.6175
420	0.549
430	0.599
440	0.583
450	0.6005
460	0.608
470	0.613
480	0.5725
490	0.618
500	0.6105
510	0.5945
520	0.5835
530	0.5935
540	0.5915
550	0.6255
560	0.627
570	0.6165
580	0.6175
590	0.6
600	0.6255
610	0.6185
620	0.6105
630	0.613
640	0.608
650	0.591
660	0.5875
670	0.6065
680	0.619
690	0.615
700	0.597
710	0.608
720	0.593
730	0.611
740	0.6235
750	0.611
760	0.6095
770	0.6075
780	0.6185
790	0.621
800	0.627
810	0.6255
820	0.617
830	0.618
840	0.5745
850	0.6215
860	0.627
870	0.6385
880	0.62
890	0.5985
900	0.6175
910	0.595
920	0.59
930	0.587
940	0.598
950	0.5945
960	0.638
970	0.609
980	0.628
990	0.6005
1000	0.578
