0	0.5
10	0.496
20	0.519
30	0.5035
40	0.5545
50	0.501
60	0.6075
70	0.6715
80	0.5585
90	0.6425
100	0.614
110	0.5935
120	0.541
130	0.5995
140	0.626
150	0.538
160	0.528
170	0.603
180	0.605
190	0.509
200	0.6065
210	0.6295
220	0.561
230	0.605
240	0.6585
250	0.648
260	0.6035
270	0.6115
280	0.6305
290	0.6445
300	0.571
310	0.6415
320	0.643
330	0.633
340	0.5785
350	0.6415
360	0.632
370	0.61
380	0.655
390	0.606
400	0.591
410	0.5805
420	0.6415
430	0.626
440	0.624
450	0.588
460	0.5985
470	0.629
480	0.6315
490	0.6125
500	0.6395
510	0.6335
520	0.6225
530	0.615
540	0.629
550	0.657
560	0.654
570	0.6585
580	0.654
590	0.6235
600	0.6115
610	0.596
620	0.619
630	0.6505
640	0.647
650	0.6715
660	0.62
670	0.624
680	0.64
690	0.636
700	0.6555
710	0.6445
720	0.561
730	0.6205
740	0.627
750	0.6395
760	0.616
770	0.5965
780	0.657
790	0.61
800	0.6005
810	0.637
820	0.612
830	0.5905
840	0.656
850	0.6515
860	0.6295
870	0.5795
880	0.627
890	0.647
900	0.6675
910	0.643
920	0.607
930	0.6435
940	0.6275
950	0.6285
960	0.6075
970	0.5575
980	0.6635
990	0.636
1000	0.6025
