0	0.521
10	0.547
20	0.559
30	0.5225
40	0.6025
50	0.595
60	0.5905
70	0.5405
80	0.535
90	0.632
100	0.5735
110	0.6395
120	0.631
130	0.577
140	0.5995
150	0.599
160	0.6115
170	0.6105
180	0.608
190	0.552
200	0.58
210	0.6215
220	0.623
230	0.635
240	0.6275
250	0.629
260	0.592
270	0.601
280	0.5905
290	0.608
300	0.594
310	0.603
320	0.597
330	0.583
340	0.592
350	0.634
360	0.6225
370	0.6265
380	0.621
390	0.631
400	0.6355
410	0.64
420	0.61
430	0.6115
440	0.5825
450	0.5995
460	0.612
470	0.6325
480	0.65
490	0.649
500	0.6175
510	0.595
520	0.611
530	0.6265
540	0.6095
550	0.644
560	0.617
570	0.6245
580	0.667
590	0.6225
600	0.6465
610	0.65
620	0.5895
630	0.6195
640	0.6435
650	0.624
660	0.617
670	0.602
680	0.5965
690	0.5935
700	0.6015
710	0.609
720	0.599
730	0.637
740	0.5245
750	0.564
760	0.5925
770	0.6245
780	0.6225
790	0.6235
800	0.6205
810	0.6135
820	0.5945
830	0.5795
840	0.599
850	0.6055
860	0.6025
870	0.5905
880	0.601
890	0.62
900	0.6325
910	0.6385
920	0.607
930	0.5895
940	0.634
950	0.6185
960	0.605
970	0.596
980	0.62
990	0.623
1000	0.581
