0	0.4965
10	0.502
20	0.7305
30	0.845
40	0.902
50	0.797
60	0.9295
70	0.8915
80	0.898
90	0.9355
100	0.9355
110	0.912
120	0.9285
130	0.9305
140	0.9345
150	0.9385
160	0.93
170	0.8335
180	0.938
190	0.9
200	0.941
210	0.9145
220	0.9395
230	0.923
240	0.79
250	0.941
260	0.9265
270	0.932
280	0.9425
290	0.9445
300	0.9415
310	0.941
320	0.9435
330	0.795
340	0.942
350	0.907
360	0.9445
370	0.942
380	0.908
390	0.933
400	0.9345
410	0.9405
420	0.9435
430	0.942
440	0.854
450	0.9365
460	0.9195
470	0.8325
480	0.9425
490	0.9385
500	0.9445
510	0.946
520	0.949
530	0.94
540	0.7395
550	0.944
560	0.9415
570	0.9375
580	0.9385
590	0.9415
600	0.94
610	0.943
620	0.9375
630	0.943
640	0.9435
650	0.939
660	0.91
670	0.94
680	0.9195
690	0.688
700	0.873
710	0.938
720	0.914
730	0.9435
740	0.9405
750	0.9255
760	0.9405
770	0.9445
780	0.9075
790	0.945
800	0.948
810	0.9395
820	0.925
830	0.912
840	0.9485
850	0.9435
860	0.9025
870	0.946
880	0.934
890	0.9095
900	0.9405
910	0.9435
920	0.901
930	0.94
940	0.9425
950	0.938
960	0.945
970	0.8525
980	0.941
990	0.9435
1000	0.9145
