0	0.4995
10	0.5005
20	0.91
30	0.9235
40	0.9085
50	0.7075
60	0.9255
70	0.926
80	0.886
90	0.933
100	0.943
110	0.9355
120	0.917
130	0.9445
140	0.95
150	0.874
160	0.944
170	0.9095
180	0.9475
190	0.9495
200	0.933
210	0.9295
220	0.947
230	0.942
240	0.947
250	0.9485
260	0.939
270	0.949
280	0.9095
290	0.951
300	0.951
310	0.928
320	0.9405
330	0.9485
340	0.948
350	0.9095
360	0.926
370	0.927
380	0.9485
390	0.949
400	0.911
410	0.95
420	0.948
430	0.949
440	0.949
450	0.861
460	0.945
470	0.942
480	0.9505
490	0.9455
500	0.9435
510	0.949
520	0.9445
530	0.947
540	0.872
550	0.942
560	0.948
570	0.945
580	0.9475
590	0.9175
600	0.9485
610	0.9445
620	0.942
630	0.9385
640	0.9445
650	0.9435
660	0.935
670	0.9435
680	0.9425
690	0.9415
700	0.945
710	0.9395
720	0.942
730	0.93
740	0.9395
750	0.9265
760	0.9495
770	0.9495
780	0.9425
790	0.941
800	0.9475
810	0.943
820	0.9455
830	0.947
840	0.9405
850	0.9415
860	0.908
870	0.9105
880	0.951
890	0.948
900	0.899
910	0.9475
920	0.9275
930	0.937
940	0.9045
950	0.9435
960	0.904
970	0.943
980	0.944
990	0.946
1000	0.9465
