0	0.4955
10	0.81
20	0.903
30	0.801
40	0.7355
50	0.877
60	0.914
70	0.9385
80	0.937
90	0.9395
100	0.9305
110	0.9315
120	0.9345
130	0.935
140	0.935
150	0.9285
160	0.934
170	0.9365
180	0.934
190	0.936
200	0.9355
210	0.9375
220	0.934
230	0.935
240	0.888
250	0.936
260	0.934
270	0.936
280	0.935
290	0.935
300	0.939
310	0.9395
320	0.933
330	0.9135
340	0.9365
350	0.9395
360	0.9055
370	0.9305
380	0.926
390	0.934
400	0.938
410	0.937
420	0.9375
430	0.935
440	0.938
450	0.936
460	0.931
470	0.9285
480	0.939
490	0.9375
500	0.9385
510	0.934
520	0.937
530	0.9355
540	0.935
550	0.9345
560	0.917
570	0.934
580	0.938
590	0.9345
600	0.941
610	0.9355
620	0.939
630	0.937
640	0.9365
650	0.9345
660	0.938
670	0.936
680	0.934
690	0.9345
700	0.932
710	0.927
720	0.933
730	0.937
740	0.9375
750	0.941
760	0.94
770	0.936
780	0.931
790	0.9165
800	0.933
810	0.933
820	0.9275
830	0.936
840	0.9245
850	0.93
860	0.9315
870	0.939
880	0.933
890	0.935
900	0.8715
910	0.9395
920	0.923
930	0.938
940	0.9355
950	0.9385
960	0.938
970	0.9345
980	0.9325
990	0.9335
1000	0.933
