0	0.607
10	0.551
20	0.7775
30	0.8175
40	0.8415
50	0.773
60	0.6895
70	0.9225
80	0.9255
90	0.935
100	0.922
110	0.935
120	0.929
130	0.905
140	0.932
150	0.929
160	0.9315
170	0.9295
180	0.93
190	0.9275
200	0.931
210	0.931
220	0.9185
230	0.921
240	0.932
250	0.895
260	0.9305
270	0.9335
280	0.92
290	0.9315
300	0.9255
310	0.93
320	0.905
330	0.928
340	0.9285
350	0.922
360	0.9215
370	0.9275
380	0.904
390	0.9305
400	0.9295
410	0.924
420	0.928
430	0.9275
440	0.929
450	0.929
460	0.921
470	0.9285
480	0.9275
490	0.927
500	0.9275
510	0.9275
520	0.9035
530	0.9275
540	0.927
550	0.9135
560	0.9265
570	0.92
580	0.926
590	0.9285
600	0.9275
610	0.9265
620	0.9295
630	0.926
640	0.928
650	0.9295
660	0.9235
670	0.921
680	0.927
690	0.9245
700	0.925
710	0.9265
720	0.9265
730	0.9275
740	0.9245
750	0.9265
760	0.928
770	0.9275
780	0.927
790	0.923
800	0.925
810	0.9225
820	0.927
830	0.923
840	0.927
850	0.923
860	0.915
870	0.925
880	0.9275
890	0.927
900	0.9245
910	0.9285
920	0.928
930	0.929
940	0.9285
950	0.927
960	0.928
970	0.928
980	0.9265
990	0.9285
1000	0.9145
