0	0.484
10	0.525
20	0.867
30	0.873
40	0.913
50	0.9235
60	0.913
70	0.92
80	0.915
90	0.917
100	0.916
110	0.9085
120	0.917
130	0.9125
140	0.9155
150	0.9145
160	0.911
170	0.9135
180	0.914
190	0.9165
200	0.909
210	0.916
220	0.9135
230	0.8945
240	0.915
250	0.9145
260	0.8955
270	0.9135
280	0.918
290	0.913
300	0.9135
310	0.914
320	0.9045
330	0.913
340	0.9125
350	0.917
360	0.9125
370	0.914
380	0.9065
390	0.915
400	0.9145
410	0.9115
420	0.9155
430	0.913
440	0.915
450	0.9095
460	0.915
470	0.916
480	0.912
490	0.9145
500	0.902
510	0.9135
520	0.9155
530	0.914
540	0.916
550	0.916
560	0.914
570	0.9065
580	0.915
590	0.9175
600	0.915
610	0.8405
620	0.912
630	0.9165
640	0.9165
650	0.9165
660	0.9155
670	0.9165
680	0.8885
690	0.907
700	0.913
710	0.8925
720	0.9135
730	0.916
740	0.915
750	0.916
760	0.91
770	0.9095
780	0.888
790	0.916
800	0.914
810	0.8975
820	0.9155
830	0.9155
840	0.9065
850	0.9
860	0.9125
870	0.918
880	0.9105
890	0.911
900	0.9185
910	0.9125
920	0.9175
930	0.9155
940	0.912
950	0.9085
960	0.916
970	0.8975
980	0.9175
990	0.909
1000	0.912
