0	0.4995
10	0.5005
20	0.9255
30	0.9225
40	0.9115
50	0.748
60	0.9235
70	0.925
80	0.917
90	0.9305
100	0.9445
110	0.939
120	0.8575
130	0.95
140	0.945
150	0.85
160	0.944
170	0.875
180	0.948
190	0.95
200	0.9375
210	0.916
220	0.9475
230	0.945
240	0.9405
250	0.9485
260	0.938
270	0.9495
280	0.879
290	0.945
300	0.9505
310	0.93
320	0.9435
330	0.949
340	0.9475
350	0.9315
360	0.925
370	0.895
380	0.9495
390	0.948
400	0.922
410	0.9495
420	0.9485
430	0.949
440	0.949
450	0.88
460	0.9475
470	0.9395
480	0.9505
490	0.9475
500	0.9425
510	0.9455
520	0.9425
530	0.9415
540	0.921
550	0.9415
560	0.9485
570	0.946
580	0.941
590	0.932
600	0.9475
610	0.9415
620	0.947
630	0.939
640	0.944
650	0.9465
660	0.931
670	0.9425
680	0.943
690	0.9415
700	0.944
710	0.9365
720	0.9415
730	0.923
740	0.9395
750	0.933
760	0.9495
770	0.949
780	0.943
790	0.939
800	0.942
810	0.9415
820	0.9445
830	0.9465
840	0.941
850	0.9405
860	0.907
870	0.9135
880	0.9495
890	0.9495
900	0.91
910	0.946
920	0.928
930	0.938
940	0.904
950	0.9455
960	0.908
970	0.9435
980	0.941
990	0.944
1000	0.9465
